team,pitcher,pitcher_rest,date,season
KJP,hahnje01,,2017-04-08,2017
KJP,oswalco01,6.0,2017-04-09,2017
KJP,garcilu05,5.0,2017-04-10,2017
KJP,verlaju01,5.0,2017-04-11,2017
KJP,wainwad01,5.0,2017-04-12,2017
KJP,hahnje01,5.0,2017-04-13,2017
KJP,oswalco01,5.0,2017-04-14,2017
KJP,garcilu05,5.0,2017-04-15,2017
KJP,verlaju01,5.0,2017-04-16,2017
KJP,wainwad01,6.0,2017-04-18,2017
KJP,hahnje01,6.0,2017-04-19,2017
KJP,oswalco01,6.0,2017-04-20,2017
KJP,verlaju01,5.0,2017-04-21,2017
KJP,garcilu05,7.0,2017-04-22,2017
KJP,wainwad01,5.0,2017-04-23,2017
KJP,hahnje01,7.0,2017-04-26,2017
KJP,verlaju01,6.0,2017-04-27,2017
KJP,garcilu05,6.0,2017-04-28,2017
KJP,wainwad01,6.0,2017-04-29,2017
KJP,oswalco01,10.0,2017-04-30,2017
KJP,hahnje01,5.0,2017-05-01,2017
KJP,verlaju01,5.0,2017-05-02,2017
KJP,garcilu05,5.0,2017-05-03,2017
KJP,allenlo02,,2017-05-05,2017
KJP,hahnje01,5.0,2017-05-06,2017
KJP,eickhje01,,2017-05-07,2017
KJP,garcilu05,5.0,2017-05-08,2017
KJP,wainwad01,10.0,2017-05-09,2017
KJP,francjp01,21.0,2017-05-10,2017
KJP,verlaju01,10.0,2017-05-12,2017
KJP,hahnje01,7.0,2017-05-13,2017
KJP,garcilu05,6.0,2017-05-14,2017
KJP,wainwad01,6.0,2017-05-15,2017
KJP,francjp01,6.0,2017-05-16,2017
KJP,verlaju01,5.0,2017-05-17,2017
KJP,,5.0,2017-05-19,2017
KJP,wainwad01,5.0,2017-05-20,2017
KJP,francjp01,5.0,2017-05-21,2017
KJP,verlaju01,6.0,2017-05-23,2017
KJP,hahnje01,11.0,2017-05-24,2017
KJP,allenlo02,20.0,2017-05-25,2017
KJP,garcilu05,7.0,2017-05-26,2017
KJP,,7.0,2017-05-27,2017
KJP,verlaju01,5.0,2017-05-28,2017
KJP,hahnje01,5.0,2017-05-29,2017
KJP,snellbl01,,2017-05-30,2017
KJP,garcilu05,5.0,2017-05-31,2017
KJP,wainwad01,5.0,2017-06-01,2017
KJP,verlaju01,5.0,2017-06-02,2017
KJP,hahnje01,5.0,2017-06-03,2017
KJP,,5.0,2017-06-04,2017
KJP,garcilu05,6.0,2017-06-06,2017
KJP,wainwad01,6.0,2017-06-07,2017
KJP,verlaju01,7.0,2017-06-09,2017
KJP,zeuchtj01,,2017-06-10,2017
KJP,hahnje01,7.0,2017-06-10,2017
KJP,freelky01,,2017-06-11,2017
KJP,garcilu05,6.0,2017-06-12,2017
KJP,wainwad01,6.0,2017-06-13,2017
KJP,verlaju01,5.0,2017-06-14,2017
KJP,hahnje01,5.0,2017-06-15,2017
KJP,zeuchtj01,6.0,2017-06-16,2017
KJP,freelky01,6.0,2017-06-17,2017
KJP,garcilu05,6.0,2017-06-18,2017
KJP,wainwad01,6.0,2017-06-19,2017
KJP,hahnje01,5.0,2017-06-20,2017
KJP,snellbl01,17.0,2017-06-21,2017
KJP,zeuchtj01,6.0,2017-06-22,2017
KJP,freelky01,6.0,2017-06-23,2017
KJP,garcilu05,6.0,2017-06-24,2017
KJP,allenlo02,31.0,2017-06-25,2017
KJP,hahnje01,7.0,2017-06-27,2017
KJP,zeuchtj01,6.0,2017-06-28,2017
KJP,freelky01,6.0,2017-06-29,2017
KJP,garcilu05,6.0,2017-06-30,2017
KJP,wainwad01,12.0,2017-07-01,2017
KJP,allenlo02,7.0,2017-07-02,2017
KJP,zeuchtj01,5.0,2017-07-03,2017
KJP,freelky01,5.0,2017-07-04,2017
KJP,garcilu05,7.0,2017-07-07,2017
KJP,wainwad01,7.0,2017-07-08,2017
KJP,zeuchtj01,6.0,2017-07-09,2017
KJP,garcilu05,7.0,2017-07-14,2017
KJP,freelky01,11.0,2017-07-15,2017
KJP,zeuchtj01,7.0,2017-07-16,2017
KJP,wainwad01,,2017-07-17,2017
KJP,allenlo02,16.0,2017-07-18,2017
KJP,garcilu05,5.0,2017-07-19,2017
KJP,freelky01,5.0,2017-07-20,2017
KJP,zeuchtj01,5.0,2017-07-21,2017
KJP,wainwad01,5.0,2017-07-22,2017
KJP,allenlo02,5.0,2017-07-23,2017
KJP,garcilu05,5.0,2017-07-24,2017
KJP,freelky01,5.0,2017-07-25,2017
KJP,zeuchtj01,,2017-07-26,2017
KJP,fulmemi01,,2017-07-27,2017
KJP,allenlo02,5.0,2017-07-28,2017
KJP,garcilu05,5.0,2017-07-29,2017
KJP,freelky01,5.0,2017-07-30,2017
KJP,oswalco01,,2018-03-29,2018
KJP,garcilu05,,2018-03-31,2018
KJP,zeuchtj01,,2018-04-01,2018
KJP,verlaju01,,2018-04-03,2018
KJP,oswalco01,6.0,2018-04-04,2018
KJP,garcilu05,5.0,2018-04-05,2018
KJP,,6.0,2018-04-07,2018
KJP,verlaju01,5.0,2018-04-08,2018
KJP,,5.0,2018-04-09,2018
KJP,garcilu05,5.0,2018-04-10,2018
KJP,wainwad01,,2018-04-11,2018
KJP,zeuchtj01,6.0,2018-04-13,2018
KJP,verlaju01,6.0,2018-04-14,2018
KJP,oswalco01,6.0,2018-04-15,2018
KJP,garcilu05,6.0,2018-04-16,2018
KJP,wainwad01,6.0,2018-04-17,2018
KJP,zeuchtj01,5.0,2018-04-18,2018
KJP,verlaju01,5.0,2018-04-19,2018
KJP,oswalco01,,2018-04-20,2018
KJP,garcilu05,5.0,2018-04-21,2018
KJP,wainwad01,7.0,2018-04-24,2018
KJP,zeuchtj01,7.0,2018-04-25,2018
KJP,oswalco01,6.0,2018-04-26,2018
KJP,garcilu05,6.0,2018-04-27,2018
KJP,estesjo01,,2018-04-28,2018
KJP,,5.0,2018-04-29,2018
KJP,oswalco01,5.0,2018-05-01,2018
KJP,garcilu05,5.0,2018-05-02,2018
KJP,estesjo01,5.0,2018-05-03,2018
KJP,wainwad01,5.0,2018-05-04,2018
KJP,zeuchtj01,10.0,2018-05-05,2018
KJP,oswalco01,5.0,2018-05-06,2018
KJP,garcide01,,2018-05-07,2018
KJP,estesjo01,5.0,2018-05-08,2018
KJP,,5.0,2018-05-09,2018
KJP,zeuchtj01,6.0,2018-05-11,2018
KJP,,,2018-05-13,2018
KJP,oswalco01,9.0,2018-05-15,2018
KJP,wainwad01,7.0,2018-05-16,2018
KJP,garcilu05,5.0,2018-05-18,2018
KJP,zeuchtj01,8.0,2018-05-19,2018
KJP,oswalco01,5.0,2018-05-20,2018
KJP,estesjo01,13.0,2018-05-21,2018
KJP,wainwad01,6.0,2018-05-22,2018
KJP,garcilu05,5.0,2018-05-23,2018
KJP,zeuchtj01,5.0,2018-05-24,2018
KJP,oswalco01,5.0,2018-05-25,2018
KJP,estesjo01,5.0,2018-05-26,2018
KJP,wainwad01,5.0,2018-05-27,2018
KJP,garcide01,21.0,2018-05-28,2018
KJP,garcilu05,5.0,2018-05-28,2018
KJP,zeuchtj01,5.0,2018-05-29,2018
KJP,estesjo01,4.0,2018-05-30,2018
KJP,freelky01,,2018-05-31,2018
KJP,wainwad01,5.0,2018-06-01,2018
KJP,garcilu05,,2018-06-02,2018
KJP,zeuchtj01,5.0,2018-06-03,2018
KJP,estesjo01,6.0,2018-06-05,2018
KJP,wainwad01,5.0,2018-06-06,2018
KJP,garcilu05,,2018-06-08,2018
KJP,zeuchtj01,6.0,2018-06-09,2018
KJP,freelky01,10.0,2018-06-10,2018
KJP,wainwad01,6.0,2018-06-12,2018
KJP,garcilu05,5.0,2018-06-13,2018
KJP,estesjo01,9.0,2018-06-14,2018
KJP,freelky01,5.0,2018-06-15,2018
KJP,zeuchtj01,,2018-06-16,2018
KJP,wainwad01,5.0,2018-06-17,2018
KJP,garcilu05,,2018-06-18,2018
KJP,estesjo01,5.0,2018-06-19,2018
KJP,freelky01,5.0,2018-06-20,2018
KJP,zeuchtj01,5.0,2018-06-21,2018
KJP,wainwad01,5.0,2018-06-22,2018
KJP,garcilu05,5.0,2018-06-23,2018
KJP,kopecmi01,,2018-06-24,2018
KJP,,5.0,2018-06-25,2018
KJP,zeuchtj01,5.0,2018-06-26,2018
KJP,wainwad01,5.0,2018-06-27,2018
KJP,lopezjo02,,2018-06-29,2018
KJP,garcilu05,7.0,2018-06-30,2018
KJP,zeuchtj01,5.0,2018-07-01,2018
KJP,wainwad01,6.0,2018-07-03,2018
KJP,lopezjo02,5.0,2018-07-04,2018
KJP,garcilu05,6.0,2018-07-06,2018
KJP,zeuchtj01,6.0,2018-07-07,2018
KJP,fulmemi01,,2018-07-08,2018
KJP,wainwad01,6.0,2018-07-09,2018
KJP,lopezjo02,5.0,2018-07-09,2018
KJP,lohseky01,,2018-07-10,2018
KJP,garcilu05,,2018-07-11,2018
KJP,zeuchtj01,5.0,2018-07-12,2018
KJP,oswalco01,49.0,2018-07-13,2018
KJP,wainwad01,5.0,2018-07-14,2018
KJP,lopezjo02,6.0,2018-07-15,2018
KJP,oswalco01,7.0,2018-07-20,2018
KJP,zeuchtj01,9.0,2018-07-21,2018
KJP,garcilu05,12.0,2018-07-23,2018
KJP,wainwad01,10.0,2018-07-24,2018
KJP,lopezjo02,,2018-07-25,2018
KJP,zeuchtj01,5.0,2018-07-26,2018
KJP,estesjo01,38.0,2018-07-27,2018
KJP,garcilu05,5.0,2018-07-28,2018
KJP,wainwad01,5.0,2018-07-29,2018
KJP,zeuchtj01,5.0,2018-07-31,2018
KJP,garcilu05,,2019-03-28,2019
KJP,oswalco01,,2019-03-30,2019
KJP,,,2019-03-31,2019
KJP,zeuchtj01,,2019-04-01,2019
KJP,estesjo01,,2019-04-02,2019
KJP,garcilu05,6.0,2019-04-03,2019
KJP,oswalco01,,2019-04-04,2019
KJP,zeuchtj01,5.0,2019-04-06,2019
KJP,wainwad01,7.0,2019-04-07,2019
KJP,garcilu05,6.0,2019-04-09,2019
KJP,oswalco01,6.0,2019-04-10,2019
KJP,zeuchtj01,5.0,2019-04-11,2019
KJP,wainwad01,5.0,2019-04-12,2019
KJP,estesjo01,11.0,2019-04-13,2019
KJP,garcilu05,5.0,2019-04-14,2019
KJP,oswalco01,5.0,2019-04-15,2019
KJP,zeuchtj01,5.0,2019-04-16,2019
KJP,wainwad01,5.0,2019-04-17,2019
KJP,estesjo01,6.0,2019-04-19,2019
KJP,fulmemi01,,2019-04-20,2019
KJP,oswalco01,6.0,2019-04-21,2019
KJP,zeuchtj01,6.0,2019-04-22,2019
KJP,wainwad01,6.0,2019-04-23,2019
KJP,estesjo01,5.0,2019-04-24,2019
KJP,garcilu05,12.0,2019-04-26,2019
KJP,oswalco01,6.0,2019-04-27,2019
KJP,zeuchtj01,6.0,2019-04-28,2019
KJP,wainwad01,6.0,2019-04-29,2019
KJP,estesjo01,6.0,2019-04-30,2019
KJP,garcilu05,5.0,2019-05-01,2019
KJP,oswalco01,5.0,2019-05-02,2019
KJP,zeuchtj01,5.0,2019-05-03,2019
KJP,wainwad01,5.0,2019-05-04,2019
KJP,estesjo01,5.0,2019-05-05,2019
KJP,garcilu05,5.0,2019-05-06,2019
KJP,oswalco01,5.0,2019-05-07,2019
KJP,nelsoky01,,2019-05-08,2019
KJP,wainwad01,6.0,2019-05-10,2019
KJP,garcilu05,5.0,2019-05-11,2019
KJP,oswalco01,7.0,2019-05-14,2019
KJP,nelsoky01,7.0,2019-05-15,2019
KJP,wainwad01,6.0,2019-05-16,2019
KJP,garcilu05,6.0,2019-05-17,2019
KJP,zeuchtj01,15.0,2019-05-18,2019
KJP,oswalco01,5.0,2019-05-19,2019
KJP,nelsoky01,5.0,2019-05-20,2019
KJP,wainwad01,5.0,2019-05-21,2019
KJP,garcilu05,5.0,2019-05-22,2019
KJP,zeuchtj01,,2019-05-23,2019
KJP,oswalco01,5.0,2019-05-24,2019
KJP,estesjo01,20.0,2019-05-25,2019
KJP,wainwad01,5.0,2019-05-26,2019
KJP,garcilu05,5.0,2019-05-27,2019
KJP,zeuchtj01,5.0,2019-05-28,2019
KJP,,5.0,2019-05-29,2019
KJP,estesjo01,5.0,2019-05-30,2019
KJP,wainwad01,5.0,2019-05-31,2019
KJP,garcilu05,5.0,2019-06-01,2019
KJP,zeuchtj01,5.0,2019-06-02,2019
KJP,oswalco01,6.0,2019-06-04,2019
KJP,estesjo01,6.0,2019-06-05,2019
KJP,wainwad01,6.0,2019-06-06,2019
KJP,garcilu05,6.0,2019-06-07,2019
KJP,,6.0,2019-06-08,2019
KJP,oswalco01,5.0,2019-06-09,2019
KJP,estesjo01,6.0,2019-06-11,2019
KJP,wainwad01,5.0,2019-06-11,2019
KJP,garcilu05,6.0,2019-06-13,2019
KJP,zeuchtj01,6.0,2019-06-14,2019
KJP,oswalco01,6.0,2019-06-15,2019
KJP,,5.0,2019-06-16,2019
KJP,wainwad01,6.0,2019-06-17,2019
KJP,garcilu05,5.0,2019-06-18,2019
KJP,zeuchtj01,5.0,2019-06-19,2019
KJP,pukaj01,,2019-06-20,2019
KJP,estesjo01,5.0,2019-06-21,2019
KJP,wainwad01,5.0,2019-06-22,2019
KJP,garcilu05,5.0,2019-06-23,2019
KJP,zeuchtj01,5.0,2019-06-24,2019
KJP,pukaj01,5.0,2019-06-25,2019
KJP,estesjo01,5.0,2019-06-26,2019
KJP,wainwad01,5.0,2019-06-27,2019
KJP,garcilu05,5.0,2019-06-28,2019
KJP,zeuchtj01,5.0,2019-06-29,2019
KJP,oswalco01,15.0,2019-06-30,2019
KJP,wainwad01,5.0,2019-07-02,2019
KJP,estesjo01,,2019-07-03,2019
KJP,garcilu05,7.0,2019-07-05,2019
KJP,oswalco01,6.0,2019-07-06,2019
KJP,,5.0,2019-07-07,2019
KJP,estesjo01,9.0,2019-07-12,2019
KJP,oswalco01,7.0,2019-07-13,2019
KJP,garcilu05,9.0,2019-07-14,2019
KJP,zeuchtj01,17.0,2019-07-16,2019
KJP,estesjo01,5.0,2019-07-17,2019
KJP,oswalco01,5.0,2019-07-18,2019
KJP,garcilu05,5.0,2019-07-19,2019
KJP,pukaj01,25.0,2019-07-20,2019
KJP,zeuchtj01,5.0,2019-07-21,2019
KJP,estesjo01,6.0,2019-07-23,2019
KJP,oswalco01,6.0,2019-07-24,2019
KJP,garcilu05,6.0,2019-07-25,2019
KJP,wainwad01,19.0,2019-07-26,2019
KJP,zeuchtj01,6.0,2019-07-27,2019
KJP,estesjo01,5.0,2019-07-28,2019
KJP,oswalco01,6.0,2019-07-30,2019
KJP,garcilu05,6.0,2019-07-31,2019
KJP,garcilu05,,2021-04-05,2021
KJP,carraca01,,2021-04-06,2021
KJP,martefr01,,2021-04-07,2021
KJP,wrighda04,,2021-04-08,2021
KJP,garcilu05,5.0,2021-04-10,2021
KJP,carraca01,5.0,2021-04-11,2021
KJP,carraca01,2.0,2021-04-13,2021
KJP,wrighda04,5.0,2021-04-13,2021
KJP,martefr01,7.0,2021-04-14,2021
KJP,diazda01,,2021-04-17,2021
KJP,garcilu05,7.0,2021-04-17,2021
KJP,carraca01,5.0,2021-04-18,2021
KJP,wrighda04,7.0,2021-04-20,2021
KJP,martefr01,7.0,2021-04-21,2021
KJP,diazda01,5.0,2021-04-22,2021
KJP,garcilu05,6.0,2021-04-23,2021
KJP,carraca01,6.0,2021-04-24,2021
KJP,wrighda04,5.0,2021-04-25,2021
KJP,martefr01,6.0,2021-04-27,2021
KJP,garcilu05,5.0,2021-04-28,2021
KJP,carraca01,,2021-04-30,2021
KJP,wrighda04,6.0,2021-05-01,2021
KJP,martefr01,,2021-05-02,2021
KJP,diazda01,11.0,2021-05-03,2021
KJP,hollade01,,2021-05-05,2021
KJP,,,2021-05-05,2021
KJP,wrighda04,5.0,2021-05-06,2021
KJP,martefr01,5.0,2021-05-07,2021
KJP,romdr01,,2021-05-08,2021
KJP,garcilu05,11.0,2021-05-09,2021
KJP,carraca01,6.0,2021-05-11,2021
KJP,wrighda04,6.0,2021-05-12,2021
KJP,martefr01,7.0,2021-05-14,2021
KJP,tomlijo01,,2021-05-15,2021
KJP,carraca01,5.0,2021-05-16,2021
KJP,wrighda04,5.0,2021-05-17,2021
KJP,hollade01,13.0,2021-05-18,2021
KJP,martefr01,5.0,2021-05-19,2021
KJP,carraca01,5.0,2021-05-21,2021
KJP,diazda01,19.0,2021-05-22,2021
KJP,jorgefe01,,2021-05-23,2021
KJP,martefr01,5.0,2021-05-24,2021
KJP,garcilu05,16.0,2021-05-25,2021
KJP,carraca01,6.0,2021-05-27,2021
KJP,diazda01,5.0,2021-05-27,2021
KJP,wrighda04,12.0,2021-05-29,2021
KJP,garcilu05,6.0,2021-05-31,2021
KJP,carraca01,5.0,2021-06-01,2021
KJP,martefr01,9.0,2021-06-02,2021
KJP,wrighda04,5.0,2021-06-03,2021
KJP,diazda01,8.0,2021-06-04,2021
KJP,garcilu05,5.0,2021-06-05,2021
KJP,carraca01,5.0,2021-06-06,2021
KJP,martefr01,6.0,2021-06-08,2021
KJP,wrighda04,6.0,2021-06-09,2021
KJP,garcilu05,6.0,2021-06-11,2021
KJP,carraca01,6.0,2021-06-12,2021
KJP,diazda01,9.0,2021-06-13,2021
KJP,martefr01,6.0,2021-06-14,2021
KJP,wrighda04,6.0,2021-06-15,2021
KJP,garcilu05,5.0,2021-06-16,2021
KJP,carraca01,5.0,2021-06-17,2021
KJP,diazda01,5.0,2021-06-18,2021
KJP,martefr01,5.0,2021-06-19,2021
KJP,hahnje01,,2021-06-19,2021
KJP,wrighda04,5.0,2021-06-20,2021
KJP,garcilu05,5.0,2021-06-21,2021
KJP,abbotan01,,2021-06-21,2021
KJP,carraca01,5.0,2021-06-22,2021
KJP,glasnty01,,2021-06-23,2021
KJP,martefr01,6.0,2021-06-25,2021
KJP,wrighda04,5.0,2021-06-25,2021
KJP,garcilu05,5.0,2021-06-26,2021
KJP,carraca01,5.0,2021-06-27,2021
KJP,,7.0,2021-06-28,2021
KJP,glasnty01,6.0,2021-06-29,2021
KJP,martefr01,5.0,2021-06-30,2021
KJP,garcilu05,5.0,2021-07-01,2021
KJP,wrighda04,8.0,2021-07-03,2021
KJP,carraca01,7.0,2021-07-04,2021
KJP,lopezjo02,,2021-07-04,2021
KJP,glasnty01,6.0,2021-07-05,2021
KJP,garcilu05,,2021-07-07,2021
KJP,lynchda02,21.0,2021-07-07,2021
KJP,wrighda04,6.0,2021-07-09,2021
KJP,glasnty01,5.0,2021-07-10,2021
KJP,carraca01,6.0,2021-07-10,2021
KJP,fistedo01,,2021-07-11,2021
KJP,carraca01,6.0,2021-07-16,2021
KJP,glasnty01,7.0,2021-07-17,2021
KJP,wrighda04,9.0,2021-07-18,2021
KJP,abbotan01,21.0,2021-07-19,2021
KJP,lynchda02,13.0,2021-07-20,2021
KJP,carraca01,5.0,2021-07-21,2021
KJP,glasnty01,6.0,2021-07-23,2021
KJP,wrighda04,6.0,2021-07-24,2021
KJP,willitr01,7.0,2021-07-25,2021
KJP,fistedo01,15.0,2021-07-26,2021
KJP,carraca01,5.0,2021-07-26,2021
KJP,abbotan01,8.0,2021-07-27,2021
KJP,glasnty01,5.0,2021-07-28,2021
KJP,wrighda04,5.0,2021-07-29,2021
KJP,detmere01,,2021-07-30,2021
KJP,willitr01,6.0,2021-07-31,2021
KJP,glasnty01,,2022-04-07,2022
KJP,hanifbr01,,2022-04-08,2022
KJP,jeffrje01,,2022-04-09,2022
KJP,detmere01,,2022-04-10,2022
KJP,wrighda04,,2022-04-11,2022
KJP,glasnty01,5.0,2022-04-12,2022
KJP,hanifbr01,5.0,2022-04-13,2022
KJP,jeffrje01,6.0,2022-04-15,2022
KJP,detmere01,6.0,2022-04-16,2022
KJP,martefr01,,2022-04-17,2022
KJP,hanifbr01,6.0,2022-04-19,2022
KJP,,7.0,2022-04-19,2022
KJP,jeffrje01,5.0,2022-04-20,2022
KJP,detmere01,5.0,2022-04-21,2022
KJP,martefr01,5.0,2022-04-22,2022
KJP,rodried05,,2022-04-23,2022
KJP,glasnty01,5.0,2022-04-24,2022
KJP,hanifbr01,6.0,2022-04-25,2022
KJP,jeffrje01,6.0,2022-04-26,2022
KJP,detmere01,6.0,2022-04-27,2022
KJP,glasnty01,5.0,2022-04-29,2022
KJP,wrighda04,19.0,2022-04-30,2022
KJP,hanifbr01,6.0,2022-05-01,2022
KJP,jeffrje01,6.0,2022-05-02,2022
KJP,martefr01,11.0,2022-05-03,2022
KJP,detmere01,6.0,2022-05-03,2022
KJP,glasnty01,5.0,2022-05-04,2022
KJP,wrighda04,5.0,2022-05-05,2022
KJP,hanifbr01,7.0,2022-05-08,2022
KJP,jeffrje01,6.0,2022-05-08,2022
KJP,detmere01,7.0,2022-05-10,2022
KJP,glasnty01,7.0,2022-05-11,2022
KJP,wrighda04,7.0,2022-05-12,2022
KJP,hanifbr01,5.0,2022-05-13,2022
KJP,jeffrje01,6.0,2022-05-14,2022
KJP,detmere01,5.0,2022-05-15,2022
KJP,wrighda04,5.0,2022-05-17,2022
KJP,,24.0,2022-05-17,2022
KJP,hanifbr01,,2022-05-18,2022
KJP,jeffrje01,5.0,2022-05-19,2022
KJP,detmere01,6.0,2022-05-21,2022
KJP,rodried05,4.0,2022-05-21,2022
KJP,wrighda04,,2022-05-22,2022
KJP,martefr01,20.0,2022-05-23,2022
KJP,jeffrje01,,2022-05-24,2022
KJP,fariaja01,,2022-05-25,2022
KJP,detmere01,6.0,2022-05-27,2022
KJP,wrighda04,6.0,2022-05-28,2022
KJP,jeffrje01,5.0,2022-05-29,2022
KJP,martefr01,7.0,2022-05-30,2022
KJP,rodried05,10.0,2022-05-31,2022
KJP,detmere01,5.0,2022-06-01,2022
KJP,wrighda04,5.0,2022-06-02,2022
KJP,jeffrje01,5.0,2022-06-03,2022
KJP,martefr01,5.0,2022-06-04,2022
KJP,rodried05,5.0,2022-06-05,2022
KJP,detmere01,5.0,2022-06-06,2022
KJP,wrighda04,5.0,2022-06-07,2022
KJP,jeffrje01,5.0,2022-06-08,2022
KJP,glasnty01,30.0,2022-06-10,2022
KJP,detmere01,5.0,2022-06-11,2022
KJP,wrighda04,5.0,2022-06-12,2022
KJP,jeffrje01,6.0,2022-06-14,2022
KJP,martefr01,11.0,2022-06-15,2022
KJP,glasnty01,6.0,2022-06-16,2022
KJP,detmere01,6.0,2022-06-17,2022
KJP,wrighda04,6.0,2022-06-18,2022
KJP,jeffrje01,5.0,2022-06-19,2022
KJP,martefr01,5.0,2022-06-20,2022
KJP,rodried05,16.0,2022-06-21,2022
KJP,detmere01,5.0,2022-06-22,2022
KJP,wrighda04,6.0,2022-06-24,2022
KJP,jeffrje01,6.0,2022-06-25,2022
KJP,martefr01,6.0,2022-06-26,2022
KJP,detmere01,,2022-06-28,2022
KJP,wrighda04,5.0,2022-06-29,2022
KJP,,5.0,2022-07-01,2022
KJP,rodried05,11.0,2022-07-02,2022
KJP,detmere01,5.0,2022-07-03,2022
KJP,wrighda04,5.0,2022-07-04,2022
KJP,hanifbr01,48.0,2022-07-05,2022
KJP,martefr01,5.0,2022-07-06,2022
KJP,rodried05,5.0,2022-07-07,2022
KJP,jeffrje01,13.0,2022-07-08,2022
KJP,detmere01,,2022-07-09,2022
KJP,wrighda04,6.0,2022-07-10,2022
KJP,hanifbr01,,2022-07-11,2022
KJP,martefr01,,2022-07-12,2022
KJP,jeffrje01,5.0,2022-07-13,2022
KJP,detmere01,5.0,2022-07-14,2022
KJP,wrighda04,6.0,2022-07-16,2022
KJP,hanifbr01,5.0,2022-07-16,2022
KJP,martefr01,5.0,2022-07-17,2022
KJP,hanifbr01,6.0,2022-07-22,2022
KJP,jeffrje01,10.0,2022-07-23,2022
KJP,detmere01,10.0,2022-07-24,2022
KJP,wrighda04,10.0,2022-07-26,2022
KJP,hanifbr01,5.0,2022-07-27,2022
KJP,jeffrje01,6.0,2022-07-29,2022
KJP,detmere01,6.0,2022-07-30,2022
KJP,wrighda04,5.0,2022-07-31,2022
KJP,hanifbr01,,2023-03-30,2023
KJP,martefr01,,2023-03-31,2023
KJP,glasnty01,,2023-04-01,2023
KJP,happja01,,2023-04-02,2023
KJP,detmere01,,2023-04-03,2023
KJP,hanifbr01,5.0,2023-04-04,2023
KJP,martefr01,5.0,2023-04-05,2023
KJP,glasnty01,6.0,2023-04-07,2023
KJP,happja01,6.0,2023-04-08,2023
KJP,detmere01,,2023-04-09,2023
KJP,hanifbr01,6.0,2023-04-10,2023
KJP,martefr01,6.0,2023-04-11,2023
KJP,glasnty01,5.0,2023-04-12,2023
KJP,happja01,6.0,2023-04-14,2023
KJP,detmere01,6.0,2023-04-15,2023
KJP,littllu01,,2023-04-16,2023
KJP,martefr01,6.0,2023-04-17,2023
KJP,glasnty01,6.0,2023-04-18,2023
KJP,hanifbr01,9.0,2023-04-19,2023
KJP,happja01,6.0,2023-04-20,2023
KJP,diazda01,,2023-04-21,2023
KJP,martefr01,5.0,2023-04-22,2023
KJP,glasnty01,5.0,2023-04-23,2023
KJP,littllu01,9.0,2023-04-25,2023
KJP,happja01,6.0,2023-04-26,2023
KJP,diazda01,6.0,2023-04-27,2023
KJP,martefr01,6.0,2023-04-28,2023
KJP,glasnty01,8.0,2023-05-01,2023
KJP,luetglu01,,2023-05-01,2023
KJP,diazda01,6.0,2023-05-03,2023
KJP,hanifbr01,14.0,2023-05-03,2023
KJP,briesbe01,,2023-05-04,2023
KJP,happja01,9.0,2023-05-05,2023
KJP,glasnty01,5.0,2023-05-06,2023
KJP,diazda01,4.0,2023-05-07,2023
KJP,martefr01,11.0,2023-05-09,2023
KJP,briesbe01,6.0,2023-05-10,2023
KJP,happja01,6.0,2023-05-11,2023
KJP,glasnty01,6.0,2023-05-12,2023
KJP,diazda01,6.0,2023-05-13,2023
KJP,hanifbr01,11.0,2023-05-14,2023
KJP,martefr01,6.0,2023-05-15,2023
KJP,briesbe01,6.0,2023-05-16,2023
KJP,,6.0,2023-05-17,2023
KJP,glasnty01,6.0,2023-05-18,2023
KJP,detmere01,34.0,2023-05-19,2023
KJP,hanifbr01,7.0,2023-05-21,2023
KJP,briesbe01,5.0,2023-05-21,2023
KJP,glasnty01,,2023-05-23,2023
KJP,happja01,7.0,2023-05-24,2023
KJP,,6.0,2023-05-25,2023
KJP,hanifbr01,5.0,2023-05-26,2023
KJP,briesbe01,6.0,2023-05-27,2023
KJP,glasnty01,5.0,2023-05-28,2023
KJP,happja01,6.0,2023-05-30,2023
KJP,detmere01,6.0,2023-05-31,2023
KJP,hanifbr01,6.0,2023-06-01,2023
KJP,briesbe01,6.0,2023-06-02,2023
KJP,glasnty01,,2023-06-03,2023
KJP,happja01,5.0,2023-06-04,2023
KJP,detmere01,6.0,2023-06-06,2023
KJP,hanifbr01,6.0,2023-06-07,2023
KJP,briesbe01,6.0,2023-06-08,2023
KJP,glasnty01,6.0,2023-06-09,2023
KJP,happja01,6.0,2023-06-10,2023
KJP,detmere01,5.0,2023-06-11,2023
KJP,hanifbr01,6.0,2023-06-13,2023
KJP,briesbe01,6.0,2023-06-14,2023
KJP,glasnty01,7.0,2023-06-16,2023
KJP,happja01,7.0,2023-06-17,2023
KJP,,7.0,2023-06-18,2023
KJP,hanifbr01,6.0,2023-06-19,2023
KJP,briesbe01,,2023-06-20,2023
KJP,glasnty01,5.0,2023-06-21,2023
KJP,happja01,6.0,2023-06-23,2023
KJP,hanifbr01,5.0,2023-06-24,2023
KJP,detmere01,7.0,2023-06-25,2023
KJP,briesbe01,6.0,2023-06-26,2023
KJP,martefr01,43.0,2023-06-27,2023
KJP,happja01,5.0,2023-06-28,2023
KJP,hanifbr01,5.0,2023-06-29,2023
KJP,detmere01,5.0,2023-06-30,2023
KJP,briesbe01,5.0,2023-07-01,2023
