id,voting
4140,0.819
4141,0.812
4142,0.523
4143,0.721
4144,0.292
4145,0.617
4146,0.817
4147,0.842
4148,0.426
4149,0.626
4150,0.463
4151,0.494
4152,0.595
4153,0.678
4154,0.254
4155,0.69
4156,0.623
4157,0.621
4158,0.803
4159,0.592
4160,0.366
4161,0.387
4162,0.689
4163,0.3
4164,0.651
4165,0.546
4166,0.42
4167,0.578
4168,0.543
4169,0.754
4170,0.851
4171,0.613
4172,0.469
4173,0.761
4174,0.501
4175,0.709
4176,0.523
4177,0.238
4178,0.408
4179,0.456
4180,0.872
4181,0.655
4182,0.76
4183,0.571
4184,0.669
4185,0.741
4186,0.438
4187,0.653
4188,0.733
4189,0.679
4190,0.61
4191,0.579
4192,0.393
4193,0.656
4194,0.761
4195,0.653
4196,0.414
4197,0.692
4198,0.506
4199,0.618
4200,0.741
4201,0.668
4202,0.586
4203,0.368
4204,0.41
4205,0.574
4206,0.838
4207,0.163
4208,0.38
4209,0.539
4210,0.753
4211,0.634
4212,0.537
4213,0.593
4214,0.784
4215,0.628
4216,0.804
4217,0.564
4218,0.43
4219,0.616
4220,0.29
4221,0.57
4222,0.559
4223,0.455
4224,0.544
4225,0.552
4226,0.424
4227,0.686
4228,0.545
4229,0.623
4230,0.263
4231,0.353
4232,0.682
4233,0.766
4234,0.817
4235,0.587
4236,0.689
4237,0.605
4238,0.504
4239,0.821
4240,0.523
4241,0.682
4242,0.611
4243,0.525
4244,0.594
4245,0.291
4246,0.8
4247,0.831
4248,0.335
4249,0.89
4250,0.577
4251,0.683
4252,0.326
4253,0.268
4254,0.698
4255,0.712
4256,0.535
4257,0.811
4258,0.518
4259,0.643
4260,0.669
4261,0.608
4262,0.676
4263,0.645
4264,0.666
4265,0.397
4266,0.77
4267,0.427
4268,0.731
4269,0.331
4270,0.85
4271,0.441
4272,0.531
4273,0.216
4274,0.609
4275,0.564
4276,0.411
4277,0.685
4278,0.428
4279,0.502
4280,0.392
4281,0.539
4282,0.788
4283,0.477
4284,0.556
4285,0.723
4286,0.581
4287,0.674
4288,0.446
4289,0.396
4290,0.798
4291,0.8
4292,0.588
4293,0.619
4294,0.54
4295,0.438
4296,0.421
4297,0.625
4298,0.744
4299,0.686
4300,0.495
4301,0.397
4302,0.811
4303,0.818
4304,0.419
4305,0.576
4306,0.431
4307,0.469
4308,0.628
4309,0.659
4310,0.332
4311,0.612
4312,0.685
4313,0.619
4314,0.852
4315,0.627
4316,0.532
4317,0.852
4318,0.728
4319,0.405
4320,0.507
4321,0.519
4322,0.657
4323,0.698
4324,0.839
4325,0.761
4326,0.346
4327,0.529
4328,0.666
4329,0.706
4330,0.571
4331,0.829
4332,0.427
4333,0.578
4334,0.7
4335,0.496
4336,0.579
4337,0.68
4338,0.514
4339,0.45
4340,0.468
4341,0.739
4342,0.762
4343,0.477
4344,0.438
4345,0.59
4346,0.788
4347,0.395
4348,0.791
4349,0.386
4350,0.731
4351,0.307
4352,0.654
4353,0.659
4354,0.748
4355,0.528
4356,0.473
4357,0.423
4358,0.556
4359,0.649
4360,0.375
4361,0.54
4362,0.824
4363,0.239
4364,0.834
4365,0.243
4366,0.841
4367,0.462
4368,0.764
4369,0.577
4370,0.695
4371,0.348
4372,0.909
4373,0.667
4374,0.443
4375,0.748
4376,0.804
4377,0.649
4378,0.874
4379,0.277
4380,0.63
4381,0.731
4382,0.292
4383,0.202
4384,0.573
4385,0.707
4386,0.761
4387,0.674
4388,0.709
4389,0.393
4390,0.457
4391,0.569
4392,0.761
4393,0.685
4394,0.811
4395,0.699
4396,0.642
4397,0.705
4398,0.517
4399,0.702
4400,0.875
4401,0.448
4402,0.655
4403,0.469
4404,0.805
4405,0.597
4406,0.488
4407,0.669
4408,0.584
4409,0.777
4410,0.746
4411,0.563
4412,0.839
4413,0.531
4414,0.658
4415,0.45
4416,0.814
4417,0.38
4418,0.643
4419,0.782
4420,0.572
4421,0.689
4422,0.856
4423,0.741
4424,0.367
4425,0.198
4426,0.349
4427,0.415
4428,0.606
4429,0.393
4430,0.426
4431,0.769
4432,0.721
4433,0.519
4434,0.52
4435,0.228
4436,0.564
4437,0.217
4438,0.603
4439,0.424
4440,0.755
4441,0.306
4442,0.521
4443,0.614
4444,0.348
4445,0.669
4446,0.598
4447,0.783
4448,0.539
4449,0.845
4450,0.675
4451,0.56
4452,0.502
4453,0.651
4454,0.887
4455,0.734
4456,0.581
4457,0.879
4458,0.788
4459,0.514
4460,0.666
4461,0.855
4462,0.429
4463,0.656
4464,0.541
4465,0.655
4466,0.701
4467,0.53
4468,0.723
4469,0.499
4470,0.643
4471,0.537
4472,0.544
4473,0.604
4474,0.67
4475,0.85
4476,0.575
4477,0.916
4478,0.547
4479,0.691
4480,0.739
4481,0.666
4482,0.399
4483,0.825
4484,0.692
4485,0.431
4486,0.624
4487,0.564
4488,0.633
4489,0.805
4490,0.734
4491,0.551
4492,0.401
4493,0.539
4494,0.385
4495,0.906
4496,0.904
4497,0.534
4498,0.676
4499,0.526
4500,0.713
4501,0.696
4502,0.279
4503,0.743
4504,0.77
4505,0.408
4506,0.747
4507,0.761
4508,0.771
4509,0.438
4510,0.551
4511,0.719
4512,0.352
4513,0.33
4514,0.832
4515,0.63
4516,0.439
4517,0.533
4518,0.702
4519,0.598
4520,0.87
4521,0.299
4522,0.626
4523,0.49
4524,0.369
4525,0.41
4526,0.533
4527,0.27
4528,0.658
4529,0.731
4530,0.541
4531,0.37
4532,0.668
4533,0.626
4534,0.624
4535,0.879
4536,0.667
4537,0.575
4538,0.6
4539,0.716
4540,0.586
4541,0.365
4542,0.681
4543,0.34
4544,0.888
4545,0.619
4546,0.476
4547,0.621
4548,0.568
4549,0.384
4550,0.91
4551,0.637
4552,0.632
4553,0.375
4554,0.719
4555,0.772
4556,0.438
4557,0.789
4558,0.501
4559,0.693
4560,0.509
4561,0.663
4562,0.308
4563,0.599
4564,0.594
4565,0.795
4566,0.468
4567,0.521
4568,0.505
4569,0.8
4570,0.521
4571,0.26
4572,0.541
4573,0.402
4574,0.791
4575,0.834
4576,0.724
4577,0.562
4578,0.723
4579,0.547
4580,0.71
4581,0.589
4582,0.668
4583,0.249
4584,0.624
4585,0.599
4586,0.656
4587,0.198
4588,0.626
4589,0.558
4590,0.42
4591,0.23
4592,0.685
4593,0.151
4594,0.538
4595,0.568
4596,0.561
4597,0.47
4598,0.709
4599,0.545
4600,0.441
4601,0.688
4602,0.713
4603,0.655
4604,0.432
4605,0.777
4606,0.621
4607,0.5
4608,0.626
4609,0.597
4610,0.534
4611,0.638
4612,0.647
4613,0.821
4614,0.679
4615,0.323
4616,0.177
4617,0.261
4618,0.644
4619,0.47
4620,0.795
4621,0.66
4622,0.528
4623,0.587
4624,0.692
4625,0.41
4626,0.651
4627,0.567
4628,0.82
4629,0.542
4630,0.622
4631,0.513
4632,0.455
4633,0.659
4634,0.706
4635,0.565
4636,0.639
4637,0.384
4638,0.725
4639,0.824
4640,0.499
4641,0.602
4642,0.563
4643,0.678
4644,0.797
4645,0.885
4646,0.59
4647,0.452
4648,0.621
4649,0.526
4650,0.457
4651,0.817
4652,0.478
4653,0.496
4654,0.624
4655,0.587
4656,0.457
4657,0.644
4658,0.479
4659,0.724
4660,0.583
4661,0.586
4662,0.569
4663,0.769
4664,0.731
4665,0.691
4666,0.325
4667,0.759
4668,0.477
4669,0.592
4670,0.584
4671,0.537
4672,0.483
4673,0.735
4674,0.653
4675,0.634
4676,0.667
4677,0.348
4678,0.35
4679,0.639
4680,0.573
4681,0.16
4682,0.775
4683,0.645
4684,0.793
4685,0.694
4686,0.687
4687,0.58
4688,0.463
4689,0.675
4690,0.501
4691,0.665
4692,0.661
4693,0.553
4694,0.51
4695,0.501
4696,0.708
4697,0.269
4698,0.818
4699,0.571
4700,0.708
4701,0.45
4702,0.801
4703,0.246
4704,0.745
4705,0.516
4706,0.299
4707,0.555
4708,0.354
4709,0.63
4710,0.564
4711,0.631
4712,0.762
4713,0.616
4714,0.429
4715,0.651
4716,0.667
4717,0.574
4718,0.616
4719,0.485
4720,0.559
4721,0.544
4722,0.567
4723,0.59
4724,0.585
4725,0.791
4726,0.765
4727,0.755
4728,0.797
4729,0.51
4730,0.473
4731,0.725
4732,0.362
4733,0.404
4734,0.575
4735,0.773
4736,0.515
4737,0.757
4738,0.846
4739,0.844
4740,0.57
4741,0.638
4742,0.665
4743,0.386
4744,0.643
4745,0.778
4746,0.523
4747,0.301
4748,0.625
4749,0.787
4750,0.507
4751,0.455
4752,0.624
4753,0.574
4754,0.594
4755,0.417
4756,0.558
4757,0.523
4758,0.733
4759,0.545
4760,0.434
4761,0.689
4762,0.774
4763,0.728
4764,0.532
4765,0.594
4766,0.528
4767,0.832
4768,0.634
4769,0.651
4770,0.603
4771,0.202
4772,0.75
4773,0.437
4774,0.444
4775,0.37
4776,0.652
4777,0.515
4778,0.778
4779,0.233
4780,0.326
4781,0.903
4782,0.402
4783,0.404
4784,0.35
4785,0.504
4786,0.68
4787,0.48
4788,0.805
4789,0.621
4790,0.793
4791,0.661
4792,0.2
4793,0.796
4794,0.812
4795,0.575
4796,0.372
4797,0.149
4798,0.542
4799,0.403
4800,0.689
4801,0.621
4802,0.537
4803,0.711
4804,0.605
4805,0.717
4806,0.744
4807,0.482
4808,0.708
4809,0.793
4810,0.411
4811,0.504
4812,0.609
4813,0.592
4814,0.424
4815,0.587
4816,0.812
4817,0.844
4818,0.485
4819,0.673
4820,0.632
4821,0.429
4822,0.616
4823,0.674
4824,0.655
4825,0.723
4826,0.733
4827,0.679
4828,0.438
4829,0.736
4830,0.592
4831,0.758
4832,0.543
4833,0.628
4834,0.648
4835,0.291
4836,0.523
4837,0.341
4838,0.64
4839,0.584
4840,0.53
4841,0.545
4842,0.881
4843,0.593
4844,0.667
4845,0.677
4846,0.773
4847,0.613
4848,0.708
4849,0.722
4850,0.533
4851,0.791
4852,0.462
4853,0.409
4854,0.539
4855,0.613
4856,0.575
4857,0.771
4858,0.626
4859,0.593
4860,0.656
4861,0.313
4862,0.348
4863,0.551
4864,0.627
4865,0.525
4866,0.518
4867,0.617
4868,0.923
4869,0.857
4870,0.796
4871,0.581
4872,0.484
4873,0.598
4874,0.695
4875,0.696
4876,0.734
4877,0.634
4878,0.514
4879,0.247
4880,0.729
4881,0.834
4882,0.708
4883,0.566
4884,0.699
4885,0.875
4886,0.343
4887,0.407
4888,0.289
4889,0.409
4890,0.819
4891,0.721
4892,0.758
4893,0.848
4894,0.772
4895,0.698
4896,0.368
4897,0.378
4898,0.759
4899,0.617
4900,0.316
4901,0.592
4902,0.428
4903,0.655
4904,0.415
4905,0.466
4906,0.573
4907,0.594
4908,0.378
4909,0.841
4910,0.472
4911,0.845
4912,0.458
4913,0.38
4914,0.777
4915,0.345
4916,0.617
4917,0.531
4918,0.589
4919,0.861
4920,0.822
4921,0.57
4922,0.804
4923,0.687
4924,0.877
4925,0.417
4926,0.893
4927,0.64
4928,0.675
4929,0.732
4930,0.615
4931,0.798
4932,0.564
4933,0.477
4934,0.372
4935,0.845
4936,0.553
4937,0.69
4938,0.528
4939,0.689
4940,0.499
4941,0.401
4942,0.361
4943,0.769
4944,0.581
4945,0.704
4946,0.409
4947,0.793
4948,0.768
4949,0.599
4950,0.512
4951,0.394
4952,0.645
4953,0.646
4954,0.618
4955,0.369
4956,0.688
4957,0.822
4958,0.535
4959,0.363
4960,0.655
4961,0.863
4962,0.331
4963,0.732
4964,0.33
4965,0.73
4966,0.487
4967,0.817
4968,0.632
4969,0.873
4970,0.481
4971,0.702
4972,0.882
4973,0.566
4974,0.748
4975,0.808
4976,0.582
4977,0.582
4978,0.204
4979,0.316
4980,0.669
4981,0.524
4982,0.655
4983,0.519
4984,0.651
4985,0.23
4986,0.757
4987,0.547
4988,0.278
4989,0.37
4990,0.456
4991,0.858
4992,0.423
4993,0.486
4994,0.48
4995,0.522
4996,0.569
4997,0.801
4998,0.764
4999,0.502
5000,0.635
5001,0.745
5002,0.638
5003,0.491
5004,0.589
5005,0.74
5006,0.715
5007,0.549
5008,0.727
5009,0.646
5010,0.58
5011,0.502
5012,0.83
5013,0.368
5014,0.651
5015,0.591
5016,0.697
5017,0.575
5018,0.543
5019,0.591
5020,0.651
5021,0.379
5022,0.723
5023,0.42
5024,0.798
5025,0.713
5026,0.712
5027,0.844
5028,0.518
5029,0.307
5030,0.522
5031,0.831
5032,0.585
5033,0.386
5034,0.658
5035,0.402
5036,0.601
5037,0.722
5038,0.726
5039,0.43
5040,0.527
5041,0.255
5042,0.536
5043,0.842
5044,0.5
5045,0.643
5046,0.732
5047,0.623
5048,0.63
5049,0.768
5050,0.627
5051,0.27
5052,0.796
5053,0.846
5054,0.519
5055,0.542
5056,0.764
5057,0.37
5058,0.526
5059,0.815
5060,0.715
5061,0.729
5062,0.471
5063,0.493
5064,0.662
5065,0.473
5066,0.782
5067,0.615
5068,0.894
5069,0.727
5070,0.539
5071,0.822
5072,0.484
5073,0.697
5074,0.241
5075,0.378
5076,0.774
5077,0.541
5078,0.64
5079,0.659
5080,0.916
5081,0.454
5082,0.454
5083,0.823
5084,0.495
5085,0.847
5086,0.456
5087,0.389
5088,0.73
5089,0.612
5090,0.678
5091,0.706
5092,0.729
5093,0.492
5094,0.669
5095,0.761
5096,0.551
5097,0.528
5098,0.495
5099,0.708
5100,0.372
5101,0.88
5102,0.599
5103,0.651
5104,0.618
5105,0.775
5106,0.384
5107,0.484
5108,0.613
5109,0.531
5110,0.852
5111,0.778
5112,0.352
5113,0.758
5114,0.791
5115,0.708
5116,0.779
5117,0.51
5118,0.886
5119,0.515
5120,0.474
5121,0.787
5122,0.525
5123,0.596
5124,0.669
5125,0.677
5126,0.585
5127,0.687
5128,0.395
5129,0.884
5130,0.848
5131,0.426
5132,0.621
5133,0.836
5134,0.446
5135,0.689
5136,0.539
5137,0.742
5138,0.598
5139,0.812
5140,0.498
5141,0.369
5142,0.547
5143,0.778
5144,0.178
5145,0.29
5146,0.414
5147,0.767
5148,0.326
5149,0.522
5150,0.501
5151,0.676
5152,0.587
5153,0.467
5154,0.435
5155,0.707
5156,0.437
5157,0.444
5158,0.451
5159,0.76
5160,0.834
5161,0.557
5162,0.779
5163,0.541
5164,0.924
5165,0.554
5166,0.66
5167,0.61
5168,0.425
5169,0.603
5170,0.716
5171,0.741
5172,0.242
5173,0.622
5174,0.526
5175,0.718
5176,0.643
5177,0.751
5178,0.639
5179,0.752
5180,0.349
5181,0.212
5182,0.559
5183,0.791
5184,0.374
5185,0.773
5186,0.539
5187,0.461
5188,0.87
5189,0.791
5190,0.707
5191,0.744
5192,0.624
5193,0.864
5194,0.75
5195,0.408
5196,0.409
5197,0.903
5198,0.633
5199,0.707
5200,0.738
5201,0.837
5202,0.461
5203,0.424
5204,0.446
5205,0.46
5206,0.559
5207,0.563
5208,0.724
5209,0.569
5210,0.652
5211,0.479
5212,0.796
5213,0.284
5214,0.483
5215,0.906
5216,0.337
5217,0.651
5218,0.463
5219,0.697
5220,0.882
5221,0.446
5222,0.591
5223,0.499
5224,0.837
5225,0.655
5226,0.758
5227,0.577
5228,0.301
5229,0.602
5230,0.669
5231,0.455
5232,0.624
5233,0.847
5234,0.441
5235,0.65
5236,0.619
5237,0.799
5238,0.552
5239,0.47
5240,0.598
5241,0.582
5242,0.544
5243,0.486
5244,0.714
5245,0.833
5246,0.577
5247,0.618
5248,0.202
5249,0.579
5250,0.535
5251,0.709
5252,0.543
5253,0.503
5254,0.615
5255,0.811
5256,0.694
5257,0.752
5258,0.792
5259,0.886
5260,0.817
5261,0.673
5262,0.852
5263,0.627
5264,0.463
5265,0.567
5266,0.547
5267,0.838
5268,0.785
5269,0.599
5270,0.605
5271,0.719
5272,0.395
5273,0.577
5274,0.456
5275,0.32
5276,0.559
5277,0.481
5278,0.812
5279,0.67
5280,0.688
5281,0.531
5282,0.719
5283,0.358
5284,0.638
5285,0.683
5286,0.521
5287,0.698
5288,0.695
5289,0.674
5290,0.611
5291,0.608
5292,0.42
5293,0.673
5294,0.855
5295,0.731
5296,0.663
5297,0.632
5298,0.918
5299,0.663
5300,0.569
5301,0.852
5302,0.579
5303,0.222
5304,0.563
5305,0.62
5306,0.401
5307,0.354
5308,0.689
5309,0.454
5310,0.62
5311,0.43
5312,0.613
5313,0.666
5314,0.863
5315,0.236
5316,0.707
5317,0.666
5318,0.643
5319,0.905
5320,0.596
5321,0.718
5322,0.669
5323,0.542
5324,0.518
5325,0.667
5326,0.274
5327,0.498
5328,0.57
5329,0.444
5330,0.567
5331,0.794
5332,0.396
5333,0.875
5334,0.61
5335,0.709
5336,0.528
5337,0.334
5338,0.548
5339,0.338
5340,0.825
5341,0.535
5342,0.675
5343,0.667
5344,0.77
5345,0.468
5346,0.462
5347,0.641
5348,0.559
5349,0.54
5350,0.529
5351,0.298
5352,0.366
5353,0.719
5354,0.688
5355,0.504
5356,0.623
5357,0.803
5358,0.514
5359,0.774
5360,0.618
5361,0.764
5362,0.623
5363,0.698
5364,0.687
5365,0.718
5366,0.615
5367,0.684
5368,0.514
5369,0.685
5370,0.682
5371,0.796
5372,0.625
5373,0.443
5374,0.714
5375,0.733
5376,0.701
5377,0.445
5378,0.543
5379,0.437
5380,0.529
5381,0.614
5382,0.784
5383,0.528
5384,0.482
5385,0.456
5386,0.519
5387,0.535
5388,0.681
5389,0.217
5390,0.435
5391,0.638
5392,0.455
5393,0.777
5394,0.505
5395,0.531
5396,0.744
5397,0.444
5398,0.416
5399,0.702
5400,0.56
5401,0.753
5402,0.496
5403,0.489
5404,0.468
5405,0.584
5406,0.33
5407,0.661
5408,0.398
5409,0.591
5410,0.777
5411,0.726
5412,0.589
5413,0.452
5414,0.428
5415,0.746
5416,0.451
5417,0.578
5418,0.547
5419,0.534
5420,0.723
5421,0.432
5422,0.818
5423,0.85
5424,0.561
5425,0.344
5426,0.629
5427,0.38
5428,0.781
5429,0.506
5430,0.653
5431,0.479
5432,0.82
5433,0.294
5434,0.822
5435,0.675
5436,0.711
5437,0.518
5438,0.707
5439,0.767
5440,0.638
5441,0.644
5442,0.557
5443,0.602
5444,0.68
5445,0.369
5446,0.58
5447,0.572
5448,0.545
5449,0.453
5450,0.822
5451,0.743
5452,0.621
5453,0.822
5454,0.742
5455,0.534
5456,0.561
5457,0.806
5458,0.767
5459,0.824
5460,0.648
5461,0.863
5462,0.562
5463,0.814
5464,0.493
5465,0.507
5466,0.579
5467,0.572
5468,0.824
5469,0.835
5470,0.527
5471,0.348
5472,0.763
5473,0.59
5474,0.597
5475,0.674
5476,0.641
5477,0.385
5478,0.875
5479,0.66
5480,0.578
5481,0.564
5482,0.794
5483,0.49
5484,0.439
5485,0.731
5486,0.607
5487,0.38
5488,0.741
5489,0.684
5490,0.49
5491,0.857
5492,0.739
5493,0.844
5494,0.631
5495,0.624
5496,0.849
5497,0.461
5498,0.799
5499,0.495
5500,0.494
5501,0.459
5502,0.492
5503,0.562
5504,0.671
5505,0.639
5506,0.461
5507,0.326
5508,0.549
5509,0.579
5510,0.496
5511,0.618
5512,0.833
5513,0.607
5514,0.651
5515,0.686
5516,0.858
5517,0.505
5518,0.707
5519,0.502
5520,0.702
5521,0.59
5522,0.81
5523,0.533
5524,0.736
5525,0.829
5526,0.841
5527,0.638
5528,0.354
5529,0.623
5530,0.524
5531,0.853
5532,0.479
5533,0.772
5534,0.788
5535,0.163
5536,0.665
5537,0.28
5538,0.713
5539,0.728
5540,0.433
5541,0.436
5542,0.723
5543,0.447
5544,0.452
5545,0.633
5546,0.463
5547,0.566
5548,0.729
5549,0.506
5550,0.607
5551,0.698
5552,0.766
5553,0.679
5554,0.606
5555,0.593
5556,0.626
5557,0.476
5558,0.763
5559,0.565
5560,0.507
5561,0.225
5562,0.542
5563,0.749
5564,0.556
5565,0.618
5566,0.906
5567,0.455
5568,0.731
5569,0.554
5570,0.638
5571,0.698
5572,0.586
5573,0.313
5574,0.46
5575,0.712
5576,0.438
5577,0.424
5578,0.49
5579,0.654
5580,0.643
5581,0.866
5582,0.61
5583,0.476
5584,0.587
5585,0.717
5586,0.741
5587,0.577
5588,0.645
5589,0.804
5590,0.646
5591,0.49
5592,0.792
5593,0.471
5594,0.46
5595,0.559
5596,0.415
5597,0.611
5598,0.251
5599,0.627
5600,0.676
5601,0.731
5602,0.446
5603,0.457
5604,0.361
5605,0.516
5606,0.54
5607,0.805
5608,0.623
5609,0.547
5610,0.334
5611,0.509
5612,0.622
5613,0.701
5614,0.44
5615,0.915
5616,0.358
5617,0.47
5618,0.453
5619,0.652
5620,0.511
5621,0.641
5622,0.84
5623,0.231
5624,0.539
5625,0.74
5626,0.65
5627,0.608
5628,0.765
5629,0.629
5630,0.241
5631,0.679
5632,0.651
5633,0.437
5634,0.718
5635,0.65
5636,0.904
5637,0.436
5638,0.755
5639,0.751
5640,0.684
5641,0.378
5642,0.588
5643,0.368
5644,0.697
5645,0.642
5646,0.504
5647,0.736
5648,0.437
5649,0.598
5650,0.266
5651,0.612
5652,0.912
5653,0.57
5654,0.507
5655,0.412
5656,0.503
5657,0.728
5658,0.581
5659,0.408
5660,0.719
5661,0.639
5662,0.567
5663,0.615
5664,0.64
5665,0.479
5666,0.593
5667,0.59
5668,0.549
5669,0.502
5670,0.387
5671,0.51
5672,0.57
5673,0.704
5674,0.41
5675,0.535
5676,0.549
5677,0.415
5678,0.473
5679,0.563
5680,0.81
5681,0.811
5682,0.755
5683,0.563
5684,0.407
5685,0.45
5686,0.796
5687,0.792
5688,0.514
5689,0.518
5690,0.471
5691,0.748
5692,0.467
5693,0.751
5694,0.728
5695,0.368
5696,0.508
5697,0.563
5698,0.609
5699,0.59
5700,0.36
5701,0.79
5702,0.298
5703,0.569
5704,0.547
5705,0.582
5706,0.332
5707,0.704
5708,0.882
5709,0.595
5710,0.689
5711,0.664
5712,0.886
5713,0.426
5714,0.715
5715,0.462
5716,0.673
5717,0.7
5718,0.833
5719,0.701
5720,0.823
5721,0.711
5722,0.836
5723,0.59
5724,0.614
5725,0.369
5726,0.89
5727,0.544
5728,0.333
5729,0.719
5730,0.494
5731,0.739
5732,0.758
5733,0.74
5734,0.729
5735,0.58
5736,0.293
5737,0.678
5738,0.594
5739,0.504
5740,0.682
5741,0.773
5742,0.699
5743,0.752
5744,0.834
5745,0.429
5746,0.641
5747,0.632
5748,0.196
5749,0.513
5750,0.843
5751,0.309
5752,0.513
5753,0.653
5754,0.444
5755,0.45
5756,0.614
5757,0.393
5758,0.173
5759,0.684
5760,0.745
5761,0.741
5762,0.751
5763,0.561
5764,0.668
5765,0.911
5766,0.874
5767,0.604
5768,0.198
5769,0.686
5770,0.587
5771,0.605
5772,0.531
5773,0.626
5774,0.617
5775,0.682
5776,0.395
5777,0.56
5778,0.481
5779,0.719
5780,0.516
5781,0.733
5782,0.534
5783,0.486
5784,0.493
5785,0.882
5786,0.581
5787,0.28
5788,0.344
5789,0.696
5790,0.7
5791,0.644
5792,0.902
5793,0.543
5794,0.795
5795,0.424
5796,0.666
5797,0.559
5798,0.556
5799,0.387
5800,0.663
5801,0.831
5802,0.214
5803,0.715
5804,0.467
5805,0.436
5806,0.291
5807,0.915
5808,0.458
5809,0.687
5810,0.366
5811,0.428
5812,0.686
5813,0.692
5814,0.795
5815,0.799
5816,0.519
5817,0.411
5818,0.241
5819,0.896
5820,0.255
5821,0.875
5822,0.653
5823,0.513
5824,0.599
5825,0.631
5826,0.722
5827,0.583
5828,0.593
5829,0.783
5830,0.584
5831,0.386
5832,0.64
5833,0.35
5834,0.728
5835,0.664
5836,0.82
5837,0.349
5838,0.439
5839,0.34
5840,0.545
5841,0.675
5842,0.456
5843,0.479
5844,0.895
5845,0.56
5846,0.754
5847,0.848
5848,0.908
5849,0.612
5850,0.782
5851,0.704
5852,0.459
5853,0.3
5854,0.409
5855,0.808
5856,0.622
5857,0.836
5858,0.659
5859,0.447
5860,0.69
5861,0.554
5862,0.576
5863,0.566
5864,0.52
5865,0.331
5866,0.418
5867,0.629
5868,0.723
5869,0.524
5870,0.849
5871,0.633
5872,0.605
5873,0.7
5874,0.357
5875,0.711
5876,0.607
5877,0.755
5878,0.511
5879,0.436
5880,0.535
5881,0.717
5882,0.868
5883,0.446
5884,0.381
5885,0.663
5886,0.387
5887,0.702
5888,0.72
5889,0.682
5890,0.681
5891,0.406
5892,0.45
5893,0.683
5894,0.633
5895,0.526
5896,0.536
5897,0.607
5898,0.513
5899,0.673
5900,0.739
5901,0.504
5902,0.267
5903,0.368
5904,0.499
5905,0.836
5906,0.377
5907,0.481
5908,0.495
5909,0.689
5910,0.606
5911,0.504
5912,0.881
5913,0.579
5914,0.736
5915,0.723
5916,0.753
5917,0.474
5918,0.579
5919,0.87
5920,0.571
5921,0.577
5922,0.644
5923,0.447
5924,0.508
5925,0.634
5926,0.734
5927,0.692
5928,0.608
5929,0.487
5930,0.687
5931,0.572
5932,0.644
5933,0.593
5934,0.657
5935,0.413
5936,0.454
5937,0.764
5938,0.469
5939,0.574
5940,0.518
5941,0.588
5942,0.896
5943,0.563
5944,0.571
5945,0.544
5946,0.404
5947,0.66
5948,0.607
5949,0.684
5950,0.66
5951,0.837
5952,0.691
5953,0.58
5954,0.714
5955,0.574
5956,0.325
5957,0.78
5958,0.371
5959,0.577
5960,0.518
5961,0.82
5962,0.376
5963,0.735
5964,0.793
5965,0.363
5966,0.193
5967,0.478
5968,0.656
5969,0.739
5970,0.434
5971,0.647
5972,0.807
5973,0.856
5974,0.561
5975,0.521
5976,0.526
5977,0.502
5978,0.622
5979,0.574
5980,0.572
5981,0.828
5982,0.63
5983,0.254
5984,0.53
5985,0.646
5986,0.396
5987,0.779
5988,0.58
5989,0.278
5990,0.39
5991,0.678
5992,0.567
5993,0.774
5994,0.598
5995,0.761
5996,0.792
5997,0.201
5998,0.642
5999,0.767
6000,0.598
6001,0.799
6002,0.609
6003,0.843
6004,0.779
6005,0.644
6006,0.733
6007,0.629
6008,0.864
6009,0.678
6010,0.611
6011,0.537
6012,0.692
6013,0.771
6014,0.508
6015,0.872
6016,0.573
6017,0.698
6018,0.73
6019,0.733
6020,0.543
6021,0.568
6022,0.667
6023,0.433
6024,0.542
6025,0.909
6026,0.481
6027,0.482
6028,0.685
6029,0.714
6030,0.491
6031,0.656
6032,0.675
6033,0.503
6034,0.88
6035,0.646
6036,0.654
6037,0.519
6038,0.553
6039,0.657
6040,0.796
6041,0.762
6042,0.702
6043,0.508
6044,0.364
6045,0.52
6046,0.565
6047,0.509
6048,0.537
6049,0.667
6050,0.31
6051,0.683
6052,0.802
6053,0.809
6054,0.483
6055,0.609
6056,0.473
6057,0.7
6058,0.636
6059,0.617
6060,0.326
6061,0.685
6062,0.636
6063,0.638
6064,0.649
6065,0.539
6066,0.714
6067,0.601
6068,0.788
6069,0.543
6070,0.663
6071,0.831
6072,0.628
6073,0.205
6074,0.316
6075,0.539
6076,0.845
6077,0.398
6078,0.713
6079,0.711
6080,0.528
6081,0.697
6082,0.494
6083,0.611
6084,0.683
6085,0.361
6086,0.642
6087,0.717
6088,0.746
6089,0.694
6090,0.577
6091,0.585
6092,0.529
6093,0.565
6094,0.835
6095,0.348
6096,0.499
6097,0.546
6098,0.273
6099,0.803
6100,0.592
6101,0.404
6102,0.779
6103,0.491
6104,0.686
6105,0.367
6106,0.852
6107,0.21
6108,0.746
6109,0.297
6110,0.801
6111,0.696
6112,0.693
6113,0.798
6114,0.547
6115,0.875
6116,0.842
6117,0.64
6118,0.583
6119,0.578
6120,0.655
6121,0.474
6122,0.643
6123,0.781
6124,0.596
6125,0.562
6126,0.688
6127,0.493
6128,0.679
6129,0.553
6130,0.612
6131,0.58
6132,0.609
6133,0.837
6134,0.633
6135,0.601
6136,0.764
6137,0.808
6138,0.57
