id,home_team_abbr,away_team_abbr,date,is_night_game,home_team_win,home_pitcher,away_pitcher,home_team_rest,away_team_rest,home_pitcher_rest,away_pitcher_rest,season,home_batting_batting_avg_10RA,home_batting_onbase_perc_10RA,home_batting_onbase_plus_slugging_10RA,home_batting_leverage_index_avg_10RA,home_batting_RBI_10RA,away_batting_batting_avg_10RA,away_batting_onbase_perc_10RA,away_batting_onbase_plus_slugging_10RA,away_batting_leverage_index_avg_10RA,away_batting_RBI_10RA,home_pitching_earned_run_avg_10RA,home_pitching_SO_batters_faced_10RA,home_pitching_H_batters_faced_10RA,home_pitching_BB_batters_faced_10RA,away_pitching_earned_run_avg_10RA,away_pitching_SO_batters_faced_10RA,away_pitching_H_batters_faced_10RA,away_pitching_BB_batters_faced_10RA,home_pitcher_earned_run_avg_10RA,home_pitcher_SO_batters_faced_10RA,home_pitcher_H_batters_faced_10RA,home_pitcher_BB_batters_faced_10RA,away_pitcher_earned_run_avg_10RA,away_pitcher_SO_batters_faced_10RA,away_pitcher_H_batters_faced_10RA,away_pitcher_BB_batters_faced_10RA,home_team_season,away_team_season,home_team_errors_mean,home_team_errors_std,home_team_errors_skew,away_team_errors_mean,away_team_errors_std,away_team_errors_skew,home_team_spread_mean,home_team_spread_std,home_team_spread_skew,away_team_spread_mean,away_team_spread_std,away_team_spread_skew,home_team_wins_mean,home_team_wins_std,home_team_wins_skew,away_team_wins_mean,away_team_wins_std,away_team_wins_skew,home_batting_batting_avg_mean,home_batting_batting_avg_std,home_batting_batting_avg_skew,home_batting_onbase_perc_mean,home_batting_onbase_perc_std,home_batting_onbase_perc_skew,home_batting_onbase_plus_slugging_mean,home_batting_onbase_plus_slugging_std,home_batting_onbase_plus_slugging_skew,home_batting_leverage_index_avg_mean,home_batting_leverage_index_avg_std,home_batting_leverage_index_avg_skew,home_batting_wpa_bat_mean,home_batting_wpa_bat_std,home_batting_wpa_bat_skew,home_batting_RBI_mean,home_batting_RBI_std,home_batting_RBI_skew,away_batting_batting_avg_mean,away_batting_batting_avg_std,away_batting_batting_avg_skew,away_batting_onbase_perc_mean,away_batting_onbase_perc_std,away_batting_onbase_perc_skew,away_batting_onbase_plus_slugging_mean,away_batting_onbase_plus_slugging_std,away_batting_onbase_plus_slugging_skew,away_batting_leverage_index_avg_mean,away_batting_leverage_index_avg_std,away_batting_leverage_index_avg_skew,away_batting_wpa_bat_mean,away_batting_wpa_bat_std,away_batting_wpa_bat_skew,away_batting_RBI_mean,away_batting_RBI_std,away_batting_RBI_skew,home_pitching_earned_run_avg_mean,home_pitching_earned_run_avg_std,home_pitching_earned_run_avg_skew,home_pitching_SO_batters_faced_mean,home_pitching_SO_batters_faced_std,home_pitching_SO_batters_faced_skew,home_pitching_H_batters_faced_mean,home_pitching_H_batters_faced_std,home_pitching_H_batters_faced_skew,home_pitching_BB_batters_faced_mean,home_pitching_BB_batters_faced_std,home_pitching_BB_batters_faced_skew,home_pitching_leverage_index_avg_mean,home_pitching_leverage_index_avg_std,home_pitching_leverage_index_avg_skew,home_pitching_wpa_def_mean,home_pitching_wpa_def_std,home_pitching_wpa_def_skew,away_pitching_earned_run_avg_mean,away_pitching_earned_run_avg_std,away_pitching_earned_run_avg_skew,away_pitching_SO_batters_faced_mean,away_pitching_SO_batters_faced_std,away_pitching_SO_batters_faced_skew,away_pitching_H_batters_faced_mean,away_pitching_H_batters_faced_std,away_pitching_H_batters_faced_skew,away_pitching_BB_batters_faced_mean,away_pitching_BB_batters_faced_std,away_pitching_BB_batters_faced_skew,away_pitching_leverage_index_avg_mean,away_pitching_leverage_index_avg_std,away_pitching_leverage_index_avg_skew,away_pitching_wpa_def_mean,away_pitching_wpa_def_std,away_pitching_wpa_def_skew,home_pitcher_earned_run_avg_mean,home_pitcher_earned_run_avg_std,home_pitcher_earned_run_avg_skew,home_pitcher_SO_batters_faced_mean,home_pitcher_SO_batters_faced_std,home_pitcher_SO_batters_faced_skew,home_pitcher_H_batters_faced_mean,home_pitcher_H_batters_faced_std,home_pitcher_H_batters_faced_skew,home_pitcher_BB_batters_faced_mean,home_pitcher_BB_batters_faced_std,home_pitcher_BB_batters_faced_skew,home_pitcher_leverage_index_avg_mean,home_pitcher_leverage_index_avg_std,home_pitcher_leverage_index_avg_skew,home_pitcher_wpa_def_mean,home_pitcher_wpa_def_std,home_pitcher_wpa_def_skew,away_pitcher_earned_run_avg_mean,away_pitcher_earned_run_avg_std,away_pitcher_earned_run_avg_skew,away_pitcher_SO_batters_faced_mean,away_pitcher_SO_batters_faced_std,away_pitcher_SO_batters_faced_skew,away_pitcher_H_batters_faced_mean,away_pitcher_H_batters_faced_std,away_pitcher_H_batters_faced_skew,away_pitcher_BB_batters_faced_mean,away_pitcher_BB_batters_faced_std,away_pitcher_BB_batters_faced_skew,away_pitcher_leverage_index_avg_mean,away_pitcher_leverage_index_avg_std,away_pitcher_leverage_index_avg_skew,away_pitcher_wpa_def_mean,away_pitcher_wpa_def_std,away_pitcher_wpa_def_skew
4127,ZQF,GLO,2019/5/11,1,-1,maldoan01,cainma01,0,0,6,6,2019,0.035986146,0.429914597,0.58890347,-2.411972512,0.592584311,,-1.80630756,-1.641550128,-0.940161923,-1.268026398,-1.490506338,1.131563022,-1.491427849,-0.97206715,1.419203888,-0.640000655,0.973531837,0.192524377,0.321702201,-0.045675969,1.025200339,-0.513099846,-0.733561496,0.086458577,-0.539328621,,MIN_2019,DET_2019,-0.573203053,0.067800813,0.663276115,,0.504833549,1.525365548,1.264862428,0.408800887,-1.341044058,-1.250673316,-0.021864269,-1.966053513,1.448848738,-0.212782208,-1.596256025,,0.26330213,0.39326602,0.500292803,1.586569444,0.198569422,0.54623868,0.09040757,-0.409849957,,1.934578139,0.518668832,-1.827654092,-0.020040452,3.089808774,0.855351916,,-1.431128375,1.132939155,0.612786336,0.49310395,-1.07387386,1.258950795,-0.142801139,-1.088792948,0.920538515,-0.313088194,-1.13755573,0.639601608,0.220584884,0.943675611,-0.233485426,-0.981995342,-1.135268894,-0.324851058,,-1.452892054,-0.833065494,0.499428502,-0.655941054,-0.337649983,-0.814281933,0.413261861,1.431047132,-0.109371939,-0.522229875,-0.051256042,-1.624768898,-0.443912798,2.213325079,1.704173665,-0.104054233,1.020683971,0.457385605,1.333580426,-0.599044481,-0.66821602,0.594890813,0.965894065,0.485138077,-0.160379153,1.031856931,1.179723309,0.256660172,1.636002667,2.679883742,0.467458338,1.201701359,1.019175776,0.077624251,-0.405713356,-1.351182793,0.499645485,1.034956708,0.111863051,0.346736205,-0.15967711,-0.517274553,-0.055486466,0.841828513,0.032364014,1.12990674,0.13652468,-2.165315949,-0.565694616,-0.702117443,-0.552192311,0.967107802,-0.415086616,0.407416841,-1.125663116,0.416709968,0.051627967,-0.774410314,-0.546216278,-0.57522853,0.08536283,-0.313766164,0.378778828,-0.536320679,0.189765593,1.450179696,0.15355959,-0.518266844,1.237216364,0.942897405,-0.224107751,-0.90849686,1.375390955,-0.289722591,-0.287915189
658,GKO,YHA,2019/5/11,1,-1,biagijo01,diazda01,1,1,9,7,2019,0.935849145,0.999043667,1.270420642,-1.169270303,2.545189275,0.113703397,-0.700185768,0.2943728,0.805637401,0.238609006,,-0.856946855,,-0.196762824,0.532204917,0.433635208,0.933008584,,-0.152734592,0.342252351,-0.183732316,0.631997855,0.1199048,0.136805824,0.54134565,-0.139455369,COL_2019,SDP_2019,-0.726997983,-0.765006693,-0.409748422,-0.334833536,-0.055382623,0.299098471,-0.182080425,0.255663941,0.107426798,-0.217900867,-1.084836888,-0.782692491,-0.23894475,0.280870435,0.245362863,0.321898396,0.269588373,-0.3376987,0.263856037,0.5774204,-0.367738962,-0.223977629,1.338311692,0.506257154,0.500515856,1.413175152,-1.098627473,-0.309486079,-0.210822761,0.995171895,-0.511787129,2.186218719,-2.40607381,0.941123315,0.875991797,,-0.8015562,-2.228176473,1.509058489,-1.47756217,-1.566781412,1.653320771,-0.327617604,-2.172871415,0.371254039,0.391725683,-0.241701039,-0.782975901,-0.725603235,-0.590353403,0.142507573,-0.758669509,-1.567496954,-0.407983943,1.265498899,0.283463136,-1.391990795,-0.701579824,-0.455502251,-0.64825345,0.716904567,0.968774316,-1.236828972,0.39608289,1.127183782,-0.620183875,-1.459341278,-0.098992638,2.298990893,0.1552682,0.944540471,2.213341275,-0.457992344,-0.238196845,0.255447642,0.714736143,-0.303566968,-1.597126225,,0.712579291,0.54441752,-0.940066347,-1.270575369,0.116866143,1.507243562,0.195330451,-1.828112844,1.150546561,0.159894174,-0.148485737,-0.152327596,-0.317908462,,0.348588565,-0.277116737,1.113589346,-0.156748364,-0.00654002,-0.472329911,0.623578728,-0.71546787,-0.867867895,-0.236071635,-0.08118061,-0.980348448,0.29773547,0.377288574,0.465553793,0.135129192,0.045301438,-0.375291729,0.138004431,-0.088646607,-0.716226636,0.615560721,-0.317258529,0.675057571,-0.179010204,-1.414844536,-1.689629472,-0.655245013,-0.734911761,-0.581313262,,0.370923452,-0.080639565
1656,GKO,YHA,2019/5/12,-1,1,hergeji01,greinza01,1,1,5,,2019,1.139266451,0.999043667,1.557990495,-0.651477716,2.722698818,0.358177935,,0.36405209,1.197411264,0.238609006,2.084726764,-0.297387765,1.467467756,-0.087233857,0.532204917,0.392975748,0.76093015,-0.890286585,0.251098047,-1.323472798,,-0.009572334,-0.380582725,-0.703664314,-0.53879107,0.0028807,COL_2019,SDP_2019,-0.797980259,-0.792904908,-0.322452036,-0.41439655,-0.088975104,0.381596134,-0.201320586,0.175474534,,-0.190041879,-1.141420991,-0.851840606,-0.345169514,0.266920525,0.356184415,0.421967068,0.251625533,-0.442302797,0.183450332,0.518577583,-0.228847175,-0.356193509,1.347632541,0.651849148,0.428242774,1.33479304,-0.976873279,-0.190772636,,0.774688215,-0.607261463,2.107228947,-2.291146488,0.87067978,,-1.038256221,-0.747864755,-2.264825022,1.360783041,-1.422911088,-1.615218484,1.523021038,-0.280115435,-2.213197108,0.238188455,0.501795891,-0.269453274,-0.953487534,-0.646424628,-0.633473985,0.031596615,-0.749521245,-1.622873552,-0.411126907,1.224914647,0.212367921,-1.324891645,-0.597418543,-0.368303411,-0.76641018,0.732396314,0.853295433,-1.277996651,0.376287668,1.018606126,-0.572797917,-1.299602417,-0.059733044,1.99062211,0.090537906,0.85882804,2.306419351,-0.485718791,-0.303767555,0.324995075,0.704081488,-0.383999792,,-0.443095974,0.621230201,0.63986338,-1.024620999,-1.258277835,0.224152681,1.578399332,0.119972766,-1.946943003,1.223216339,0.100002086,-0.253758882,0.272467139,-0.184579007,0.075441877,-1.386468931,-1.885914646,-0.789624102,1.120881513,-1.015882511,0.781444935,,-0.228375188,0.341873705,0.927600418,-0.33867165,-0.91015827,,-0.081639062,0.012662626,-0.398240642,-0.373294615,0.705250456,-0.74076642,0.599125943,-0.51906399,-0.535747708,-0.133293649,0.01969775,-0.030775931,0.640048246,0.525299606,0.070348384,-0.421459967,-0.361274493,0.326101108,-0.422680176,-1.128840967
3568,XFB,PDF,2019/5/12,-1,-1,montafr02,cruzfe01,1,1,15,5,2019,-0.691489305,-0.532726572,-0.137035061,0.425530865,-0.117453858,-0.323596128,-1.212699677,-0.785656188,-0.644613218,-0.47039589,0.359094143,-0.562450772,0.508023507,-0.359024969,-0.091402131,-0.77121453,-0.377488174,0.636758865,0.662308675,0.213233223,-0.307951934,1.364046505,0.146357575,-0.825045565,-0.603300939,0.27490062,ARI_2019,ATL_2019,-0.556014207,0.92726286,1.262267182,-0.259248672,-0.091774393,0.193437922,0.332283554,0.689949139,-1.556763757,-0.031593891,-0.181522167,-0.292905145,,0.248789748,,-0.011663843,0.295556132,0.007896732,0.499078668,1.624199254,-0.563117657,0.145500219,0.96831115,-0.147409488,0.852381414,1.677860016,-0.116181319,0.456410107,1.288699458,-1.323180639,-0.170285935,1.644996463,-0.70996868,0.768489059,0.817408523,-0.421701056,0.827450756,-1.294377078,-0.197931327,0.988518058,-0.535168953,-0.558314322,0.992196404,-0.779202409,-0.6482511,-0.251866981,-0.904158286,,0.267170666,-0.263917188,0.254216424,0.463538557,-0.459886159,-0.876920931,0.3239007,1.561712233,1.827465742,0.103313539,1.513456853,-0.325903632,0.050367552,-0.876446837,1.797644772,-0.021845689,0.396309623,1.306058207,0.49299723,1.679200735,0.587633578,0.824818999,,,0.333806654,-0.024916946,-1.411614482,-0.001389812,-1.682108181,-1.269092105,-0.433605307,-1.125364979,-0.139176555,1.84519697,0.6876577,-0.062640659,0.382610736,0.149652211,-0.303190118,-0.267195087,-0.034860723,0.045878546,0.705022839,0.037643479,-1.150307314,0.214199283,2.161278211,2.766565471,-0.288954079,0.126823055,-2.390692694,1.383868393,0.706247781,-0.52790774,0.735899813,2.356111376,1.76178699,-1.158098305,,0.568000308,0.163319929,1.199828833,1.45244084,-0.867679085,0.499210758,-0.612569188,-0.604508222,,0.266142713,0.252516106,3.510990214,2.582582692,-0.124571924,1.559902099,1.162400606,0.456794968,0.354728229,0.134099136
2364,RLJ,RKN,2019/5/12,,1,mccarbr01,duplajo01,1,1,5,5,2019,1.153057455,2.095023648,1.598904905,-1.196885908,,-1.057019741,-1.371643864,-0.434937097,-1.696216748,-0.381770278,-1.126040828,1.646660594,-0.977589016,-2.025836093,1.159094106,-0.948318255,0.188701168,0.216398783,-0.694881648,0.394802195,-0.651324368,1.389547584,,-0.725389588,0.453859192,-0.360906789,BOS_2019,SEA_2019,0.372183434,0.075598674,-0.477402987,2.836320881,2.302366692,-0.392119629,0.40126884,0.920182247,1.143703496,-0.116746211,2.041753457,-0.979590093,0.209854882,0.282066595,-0.220494034,-0.218154753,0.285613872,0.221445119,0.275070808,-0.50685588,0.25851956,0.928657669,0.823261481,-0.574313329,0.532017293,-0.263166694,-0.865778228,0.309298626,0.481929465,-0.08248775,0.245716173,0.461035891,-0.265589867,0.980105244,1.002613794,-0.243874216,,1.1489001,-1.258062884,0.124453482,2.170679424,-1.119040028,1.01113912,1.627541254,-1.631648366,-0.983548019,-0.305170077,-0.373692545,0.595345499,0.894593575,-1.103195392,1.510099954,1.623135415,-0.848090027,0.449343219,0.388273731,1.045732575,1.185708591,-0.011495635,1.034046755,-0.314735089,0.545063537,0.665827472,0.189956032,-0.035185363,-0.017206159,-0.765821065,-0.693778716,0.777960692,0.070124927,0.532406359,1.700239178,0.729636165,0.359812589,-0.432121183,-0.878196963,-1.134939771,0.53681792,1.040180386,0.348507795,-0.654264856,-0.500635732,0.490830282,2.987903954,-0.469367069,1.025691159,-0.618951784,-0.872760357,-0.354587391,-0.606276331,-0.588152881,-0.431336492,-0.869093162,0.287576833,2.40668975,0.774136195,-0.37261358,0.939526891,-0.916819835,1.059298785,3.78173309,1.083664628,-2.396733758,0.993572374,0.451699211,0.064706618,-2.548039288,3.00960623,,-0.133181841,0.966566112,-0.763481728,-0.686198152,2.468516951,,-0.527555492,-0.674036735,-0.409638255,-0.008548972,1.769225613,0.646945106,0.0160997,-1.601622392,-0.212989821,-0.221315183,-0.521345922
4755,STC,VJV,2019/5/12,-1,1,verrelo01,jarvibr01,1,1,6,5,2019,-0.553579267,-1.199420626,-0.898043086,0.114855313,-1.271265883,0.78514755,0.461079926,1.103813881,-2.246074802,1.036239514,0.171489447,,-0.764042646,0.568673999,0.532204917,0.688417342,-0.456903312,-1.21320526,-0.84982062,1.188851425,-1.466138034,-0.452502116,-0.071898098,1.780189406,-0.345457649,-0.806555567,BAL_2019,LAA_2019,0.630016112,0.061922072,-0.693031346,-0.175707508,-0.541152035,-0.981624469,-1.875835234,0.783657206,0.188600571,0.060689004,0.520075454,-0.083138379,-1.466430922,-0.212782208,1.609148289,-0.122851256,0.292674626,0.122791655,-0.42174914,-0.511829901,-0.180487014,-1.127725139,0.237183719,0.674831608,-0.703631332,-0.311332521,,-1.006775619,0.911123307,1.149001825,-1.378882328,-1.003945308,-1.309490906,-0.974179266,-1.092277281,0.226271429,0.121908285,-0.37309825,-0.591043165,0.366745646,0.437335812,-1.167623887,0.530486087,0.455568592,0.075572379,-0.619599709,-0.858305305,,,-0.546089446,-0.984141536,0.741645781,-0.344823687,-0.667966909,1.924519253,0.905924642,-0.466639261,-1.179393457,-0.290620188,0.664098904,1.208451619,-0.02006994,,0.430657068,0.563510794,,-1.466609819,0.266321342,1.091301006,-0.825540174,-0.201005586,0.740617626,0.847353259,0.84657287,-0.22819625,-0.073559878,-0.581126228,-0.544654801,-0.054575874,-0.912331608,1.419201956,0.351659122,0.188551935,-0.26049635,-1.146967334,-1.307309651,0.331249336,0.018506421,-0.659664923,-0.337916404,,-0.620479539,0.335549114,1.230425565,2.678620139,0.81216883,-1.521600125,0.80858479,-0.753881409,-0.502759144,-0.16874397,0.306308992,1.512828492,2.13062019,2.432525641,0.397395036,0.06793507,,-0.069275264,-0.665664444,,1.856277956,-2.424335757,,-0.32967528,-2.005981609,,-0.873754082,-1.980308875,,0.607654887,-0.530417688,,-0.011935418,-1.443582018,
871,JBM,MZG,2019/5/12,-1,-1,hernafe02,vargace01,1,1,6,,2019,-0.629429788,-0.669317549,-0.020136747,-1.017384478,0.148810455,-0.137657748,0.029659989,-0.45235692,-0.431543222,0.327234618,-0.02024751,-0.655339664,0.054766308,,-1.180252857,0.34819562,-1.04421503,0.211321324,0.149624911,-0.405858501,0.967819092,-0.276803304,,,,,KCR_2019,PHI_2019,-1.484211849,-1.233835122,0.560707479,0.238857671,0.79536917,0.058149858,-0.357569312,0.596487399,1.678530796,0.801151555,1.570173538,-1.107072035,-1.320666939,-0.114324415,1.432048386,0.673016542,0.185618828,-0.708366333,-0.200262944,0.058676163,1.934458518,-0.148183825,0.288989471,2.598433117,0.34460882,-0.066267784,1.012648902,-0.723484018,-0.653882377,-0.384253971,-0.71396216,,0.939453388,0.274717961,0.482874268,0.675298295,-0.144701116,0.791942313,0.716044157,0.821751424,,-0.178850692,0.459367351,,-0.089326962,-0.943881552,0.711179076,1.445915079,0.203457629,0.070364525,-0.920486091,0.921722135,0.893851171,-0.733148806,1.094190967,-0.743920453,-1.162693046,-1.00314368,-0.059344318,-0.345445739,0.674628792,-0.621490738,-1.879625344,1.128325723,-0.697120227,-0.364350456,-0.13014914,0.606073151,0.740089785,-1.275933903,-0.682171449,0.948361218,-0.355671796,0.331630313,-0.135470187,,0.157961591,-0.604981779,0.67374252,0.965344433,1.197188553,-0.286092902,0.711524892,-0.511139648,-0.54792385,-0.023805329,-0.575523987,0.797156292,1.252049581,-0.842111412,0.165726747,-0.556989151,-1.524154961,,-0.050731585,-0.570583617,1.068836445,-0.916158822,0.554664528,-0.320282212,-1.245080682,-0.721443212,0.633764245,-0.642551232,0.094216652,-0.828684275,-0.310377327,-0.078695978,,,,,,,,,,,,,,,,,,
164,SAJ,PJT,2019/5/12,-1,-1,kowarja01,anderta01,1,1,5,5,2019,-2.011977921,-1.950670998,,-1.217597611,-2.158813594,-0.495761296,-0.982392794,-0.798430724,-0.438416448,-0.824898338,1.154967809,-1.304443508,0.837186199,0.787304613,,-0.926715838,0.947078846,2.773350756,-0.506438419,-0.477327024,-0.652499737,1.748950004,-0.226079351,,-0.967282785,0.980773705,TOR_2019,CHW_2019,1.42334743,0.849818457,-0.483355557,2.035306778,1.039958478,-1.055466941,-0.720184279,-0.676948352,0.500193343,-0.699934656,0.739614341,-0.471941285,,0.149474201,0.833515526,-0.468117433,0.246866315,0.482049752,-1.409401056,0.22435045,-0.748647203,-1.547839966,-0.019755233,-1.044891616,-1.323555802,-0.32997256,-1.461384452,-0.147663045,-0.846757675,-0.445735306,-1.576476213,-0.181437499,-0.258026011,-1.263568921,-1.289927461,-1.07683381,0.385232664,0.459091502,-0.098416154,0.056153376,0.976398213,-1.411064543,0.093935746,1.030587752,0.26333318,-0.13071898,,1.144903175,0.465668838,0.778681513,1.434210741,0.320825639,-0.131289155,,-0.32889012,-0.706631211,-0.351532188,-0.103684252,-0.509984939,-0.332803183,-0.897326731,-0.211163214,1.146252502,1.068369286,0.081532772,-0.371766563,-0.371426661,0.840871412,0.74442905,0.397369696,0.097734566,2.552313016,1.420174437,0.783087879,-1.155644857,-0.211094092,0.851684025,4.845564248,0.888587237,0.121088442,-0.729460207,1.838822073,1.508121664,-1.388961495,-0.827640481,-0.909953292,-0.982350301,-1.140115644,-0.196292533,0.16765127,-0.524391438,-0.468101761,-0.387394041,-0.505104098,-1.015473746,-0.823169174,-0.655652908,-0.196079339,2.061339755,1.783620721,-0.541744184,-1.075469376,0.712330067,-0.548848594,0.158230959,0.021755133,-0.840510391,-0.317002826,-0.233586311,-0.252190699,-0.94158381,1.480503992,0.14290829,1.328850419,-0.992473337,0.512978224,-1.165871301,0.987639565,-0.284204026,-0.584539868,0.350482543,-0.465109151,-0.365467877,,,0.436121112
8689,QPO,ECN,2019/5/12,-1,1,nealza01,shephch01,1,1,5,5,2019,-0.394982723,-0.575004732,-0.417591015,-0.79645964,1.125112938,-0.864194754,-0.502316474,0.06094718,-0.720218701,0.947613902,2.413654821,-0.339747797,0.693410089,1.180133928,-0.939015393,1.683091095,-1.254473059,0.109839637,-0.279382374,0.511712811,0.317283148,-1.167843406,-0.389143976,0.764981643,0.343625037,-0.747185044,SFG_2019,CIN_2019,0.312683585,1.117781276,-0.165733736,-0.569544427,0.734847372,2.454295067,-0.885277273,-0.935784935,0.94486324,0.692739773,-0.343865423,3.433918742,-0.793674077,0.149474201,0.833515526,,0.251625533,0.458096261,-1.24689379,-0.499898019,0.10204039,-1.646923651,-0.491307946,0.293974907,-1.38824762,-0.313781915,-0.141547304,,-0.883239551,-0.602884392,-1.590207313,-0.622414101,-1.133895141,,0.360667205,1.080753282,-1.781017246,0.64527235,0.350097347,-1.451433368,1.846099083,0.82728421,-0.83666633,2.027100792,0.785610959,0.913170209,-0.338060486,-1.128325759,-1.966250816,0.26519671,-0.521209613,-0.285704262,0.611303199,0.452307767,0.522579877,0.508887785,0.094832258,0.157643289,-0.48692347,-1.9118296,0.127475128,-1.549759498,-0.560201002,,-0.739923016,-0.598417963,-1.007339463,0.372498363,0.755938678,,1.428775707,3.737004605,-1.208290744,-1.133437826,-0.44720568,1.429822438,0.723729278,-1.709769334,-0.948295331,0.353115255,0.550466371,0.402144902,1.036777854,-0.532806699,0.747990585,-1.122847146,-1.17583562,1.182746958,-0.240348276,-0.411455109,-0.285549396,-0.50051911,-1.219287361,0.525102463,-0.314498923,-0.965415755,0.376477454,-0.382453425,1.52008899,-1.24569691,-1.084242125,-0.702301051,-0.364021687,-0.009406466,0.192677646,-0.559640944,-0.550656766,0.230764464,-0.407364372,-0.42187994,-0.717589773,0.794806586,0.646588285,-1.47973586,0.404812023,,-0.064172994,-0.811923329,0.670914362,0.957294279,-0.526658841,-0.598097625,0.247528879,0.023244854,0.63046654,0.14556701
9772,HXK,DPS,2019/5/12,-1,1,oberhbr01,simonal01,1,1,,5,2019,1.6771156,1.347025442,2.183396476,-2.046065751,1.746396335,-1.797329961,-0.651529384,-0.755461829,1.307382875,0.238609006,0.039257063,1.241569358,-1.085412655,-1.025934547,0.324609413,-0.957019092,0.687836156,0.72180844,,,,,-0.277305318,-0.855802976,,-0.369155264,HOU_2019,TEX_2019,-0.865413421,-1.091257636,-0.592339954,0.004922038,-0.00128328,-0.904400857,1.344067757,0.583142452,0.218981602,0.16233666,1.503928264,1.11799184,1.08443878,0.012232592,-1.164002034,-0.363256473,0.266700413,0.372293431,1.646436,0.115297644,-0.626612772,1.635817932,-0.126826683,-0.633298903,2.088460542,1.065513306,-0.493708221,-0.129033542,-0.002063785,-0.808657642,0.201960849,0.494556803,-0.654239242,1.156452064,1.079243863,-0.65093399,,0.951530039,-0.089295612,0.571125672,0.906384584,-0.434363326,0.801139411,0.790650057,-0.891369092,-0.491290738,0.662468405,-0.597170951,0.244230806,2.658315759,-0.742942939,1.612956111,1.615412749,-0.453448084,-0.776466433,0.019496606,0.101827289,1.745681809,2.594006077,-0.48955383,-1.946254356,-0.404888959,-0.603225528,-1.315383733,-1.050637983,-1.326029118,-1.583113541,-1.416296242,-0.880742344,1.440368422,-1.008940881,-0.097522382,1.367075328,0.481759562,-0.895885338,-1.198615927,0.408503089,2.046673043,0.940950817,-1.261713856,-1.359048824,1.689598286,0.138785055,-1.065479773,-0.647749012,-0.578039552,-0.785613016,-0.755237366,-0.773024644,1.214092623,,,,,,,,,,,,,,,,,,,,0.028939744,0.249396303,-0.89983813,-0.462921812,1.595604069,-0.036567711,0.815607776,-1.151101455,-0.418228535,-0.564820381,-1.893584548,-0.372814672,0.58668424,-0.442440842,,0.931238347,-0.681605326
5095,BPH,VQC,2019/5/12,-1,-1,kochma01,ynoaga01,,1,5,5,2019,-0.805265087,-0.321335775,-1.121318866,0.501473778,-0.738737256,0.079270363,-0.440685054,-0.360612522,0.200793541,-0.02726783,-0.034297201,0.403217594,-0.257345348,-0.451630525,1.222275347,-0.397176663,-0.360788837,2.32877325,-0.155643333,-0.999892392,0.294782849,1.517398462,0.600536604,1.556931851,-0.131993404,0.953304065,STL_2019,PIT_2019,0.06278422,-0.327301188,,1.481855285,1.776505083,-0.28646663,0.539239413,0.60520627,-0.419206519,,0.264039583,-3.368277776,0.428500857,0.248789748,-0.449150199,0.229242219,0.282020835,-0.241345351,0.714891119,,-0.573028393,1.101261449,0.422524344,-0.765508793,0.640922943,-0.391725643,-1.380824221,-0.041967564,0.467076502,1.146756453,0.49159497,0.401353812,-0.157112642,0.52160351,0.268740098,,-0.514894478,-2.171629478,0.375982052,-0.9812479,-1.502803837,0.063422099,,,0.095377069,1.235570438,0.526197246,-1.907194354,-0.284010711,-1.33255462,-0.867536916,-1.185588494,-1.828798179,-2.001346103,,-0.104277735,1.403418643,0.401241944,-0.043115223,-0.119804045,-0.669584534,-1.530151761,0.755305102,,1.022663417,0.788325149,-0.941178838,-1.137473245,0.362638709,0.150961342,-0.85009571,-0.64144961,-0.127661089,1.446015072,1.703547018,0.295300852,-0.912788031,0.645586703,-0.497169179,-0.25875014,1.13029859,0.080308911,-0.117511659,0.327187726,1.907543163,0.868352698,,0.524697959,1.239362783,,,-0.137191648,0.175971098,-1.049420164,0.048343457,-0.739673214,0.352530608,0.503824323,-2.196222295,1.543136371,1.003880971,1.640857304,6.266933643,12.92194658,3.356238526,-0.751252292,,0.047725955,,0.0268768,-1.312005689,1.622846425,0.970923747,-0.470835994,-0.102145579,0.57116058,1.224061926,0.959031623,1.788878122,-0.834005492,-0.761787841,3.460732018,1.704003462,0.067296673,-2.335719866,1.138743487
